;2002-12-31;2003-01-31;2003-02-28;2003-03-31;2003-04-30;2003-05-30;2003-06-30;2003-07-31;2003-08-29;2003-09-30;2003-10-31;2003-11-28;2003-12-31;2004-01-30;2004-02-27;2004-03-31;2004-04-30;2004-05-31;2004-06-30;2004-07-30;2004-08-31;2004-09-30;2004-10-29;2004-11-30;2004-12-31;2005-01-31;2005-02-28;2005-03-31;2005-04-29;2005-05-31;2005-06-30;2005-07-29;2005-08-31;2005-09-30;2005-10-31;2005-11-30;2005-12-30;2006-01-31;2006-02-28;2006-03-31;2006-04-28;2006-05-31;2006-06-30;2006-07-31;2006-08-31;2006-09-29;2006-10-31;2006-11-30;2006-12-29;2007-01-31;2007-02-28;2007-03-30;2007-04-30;2007-05-31;2007-06-29;2007-07-31;2007-08-31;2007-09-28;2007-10-31;2007-11-30;2007-12-31;2008-01-31;2008-02-29;2008-03-31;2008-04-30;2008-05-30;2008-06-30;2008-07-31;2008-08-29;2008-09-30;2008-10-31;2008-11-28;2008-12-31;2009-01-30;2009-02-27;2009-03-31;2009-04-30;2009-05-29;2009-06-30;2009-07-31;2009-08-31;2009-09-30;2009-10-30;2009-11-30;2009-12-31;2010-01-29;2010-02-26;2010-03-31;2010-04-30;2010-05-31;2010-06-30;2010-07-30;2010-08-31;2010-09-30;2010-10-29;2010-11-30;2010-12-31;2011-01-31;2011-02-28;2011-03-31;2011-04-29;2011-05-31;2011-06-30;2011-07-29;2011-08-31;2011-09-30;2011-10-31;2011-11-30;2011-12-30;2012-01-31;2012-02-29;2012-03-30;2012-04-30;2012-05-31;2012-06-29;2012-07-31;2012-08-31;2012-09-28;2012-10-31;2012-11-30;2012-12-31;2013-01-31;2013-02-28;2013-03-29;2013-04-30;2013-05-31;2013-06-28;2013-07-31;2013-08-30;2013-09-30;2013-10-31;2013-11-29;2013-12-31;2014-01-31;2014-02-28;2014-03-31;2014-04-30;2014-05-30;2014-06-30;2014-07-31;2014-08-29;2014-09-30;2014-10-31;2014-11-28;2014-12-31;2015-01-30;2015-02-27;2015-03-31;2015-04-30;2015-05-29;2015-06-30;2015-07-31;2015-08-31;2015-09-30;2015-10-30;2015-11-30;2015-12-31;2016-01-29;2016-02-29;2016-03-31;2016-04-29;2016-05-31;2016-06-30;2016-07-29;2016-08-31;2016-09-30;2016-10-31;2016-11-30;2016-12-30;2017-01-31;2017-02-28;2017-03-31;2017-04-28;2017-05-31;2017-06-30;2017-07-31;2017-08-31;2017-09-29;2017-10-31;2017-11-30;2017-12-29;2018-01-31;2018-02-28;2018-03-30;2018-04-30;2018-05-31;2018-06-29;2018-07-31;2018-08-31;2018-09-28;2018-10-31;2018-11-30;2018-12-31;2019-01-31;2019-02-28;2019-03-29;2019-04-30;2019-05-31;2019-06-28;2019-07-31;2019-08-30;2019-09-30;2019-10-31;2019-11-29;2019-12-31;2020-01-31;2020-02-28;2020-03-31;2020-04-30;2020-05-29;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-30;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31
0;-0.0005736323322483094;-0.0021100355062008804;-0.0029870126580043683;0.002232306073194361;0.0022362588115009655;0.002119897082515627;0.001324072896536213;-0.00045404956143641346;0.0009174938944800085;0.0007278631092850497;0.0004286474096039666;0.00043935417798387594;0.0019784352701981635;0.0021366516009499077;0.0009757827180590987;-0.0006184699889447486;-3.0734063810944255e-05;0.0;0.0013487083879504427;-0.0006857594530652721;0.00018374720690093633;0.001094702586788179;0.00027275813103315086;0.0021385621432432615;0.0011646848422162213;-0.0007604941525989069;0.0010345364688922386;-0.0003873840820627285;-0.0010542307065264259;0.0018253015583161423;0.0008625297593544137;0.001166253934568792;-0.0003284205909885961;0.0005463708249980266;-0.000706315213600381;0.0021114400721393236;0.0007195789341880065;0.0005336557347000649;0.0003642715923450827;0.0006824642219645945;0.00044284903543280934;-0.00034770160003739744;0.0003462588018969683;0.0009821868468868876;0.0014871960554323055;0.0013683890980171302;0.001602662469601928;0.0011069548008832766;0.0009156334010983423;0.0005282060974736898;-0.0006606320530939265;-0.0005353758013525137;0.0024775661276125317;0.001605969781103766;2.6273689279795063e-05;-0.0008833541282119718;-0.001499256491848835;0.0031759404153632346;0.0006075960260936718;-0.0009670090282137635;0.0007666175768519518;-0.0021937829595886317;9.190870765395537e-05;-0.0004953840714800276;0.0032583536145080034;0.001076535074265761;-0.00306367094382818;-0.0008122315506614802;0.0016443237107136286;-0.003688965719821755;-0.0047634023869885704;0.00173793026675351;0.0022867486873130215;5.5854787496936954e-05;-0.003530049653805853;-0.0003316742560482973;0.004917306304406763;0.0028322760836289227;0.0020593603773620493;0.0031048159669386298;0.0033529182885306268;0.002818839618320306;0.0004802200770472014;0.000353423270663114;0.0006783968335123866;-0.0007141627709787877;-0.0007444211982505208;0.0025008361977660316;0.0013764055051090794;0.0;-0.0025389594985006586;-7.428836682052959e-05;-0.00039732840636897294;0.0017199044306545573;0.0019295762828503162;0.0006556236013068155;0.002356354288893185;0.0015525254561947258;0.0016226497563806314;0.00046936710930440504;0.0029695577846698368;0.0007446204895635525;-0.00011214879004716338;0.0013937293732402944;-0.0020384247412183324;-6.306018019441555e-05;0.002518835468347037;0.0005053514948792257;0.0005861542238164213;0.0029202495702661904;0.002367585399181038;0.0018171625763712237;0.0003555791783938827;-0.0014976099788222097;0.0004071859666228879;0.0012475233212781206;0.0007539380414578284;0.0011171333967112242;-0.0009486651354272008;-0.0003172233682207716;0.001185771843599041;0.002100234307599461;0.0012757363455448483;0.0;0.0009862733062219035;0.002349798549379201;-0.0006438417872095689;0.0010914327568735498;-0.0008300862732175008;0.0007517291364262178;0.001027764640119034;0.0020284062598022313;0.0011335052413412852;0.0003666056419714021;0.0004661457986587689;0.000678132994059965;0.0006120662882983758;0.001528230152976382;0.001762224640885845;0.0007649549302272097;0.0008388534152005462;0.0006156976947539486;1.2972019622491414e-05;0.003722605979177921;0.0008521439816846042;0.0007848132045844367;0.0017281615282641717;6.043130958493088e-05;0.0007429375475520829;0.0005250753512726519;-0.0007264797418524028;0.0005136809246817511;-0.0018721181654024464;-0.003083024687927103;0.002025323276511631;0.0014716045641221072;0.0004894907516080433;-0.0017183639723810774;0.0013937026103019827;0.003020787214696848;0.0009889598763554506;0.0005077830209489558;0.0006882850437598917;0.0017556001368132024;0.00042653494093704633;-0.00021211051599961776;4.198204006124383e-05;0.0015340625868116807;0.0013406202771291354;0.0006044032277081578;0.0016497339673672928;0.0005118439219471172;0.00024351282634741937;0.0013514639875749645;0.0010211295523054737;0.0006978653383294683;9.18385764500288e-05;0.0007471959661057424;0.0012545963364047317;0.0012169408279577127;0.00151323380744532;0.0023188395243238756;-9.547984322895961e-06;0.0;-0.0006758503273257471;0.0005709298278841969;0.00017656327093446038;0.0005200534287148141;0.001467773007617722;0.0013470014382225045;-0.0022117390404783263;-0.0003825669677855507;-0.0024609811199598503;0.0013504131323407768;0.00293942044101357;0.0011186440572082614;0.001650737830934745;-0.0008960012035501911;0.0010882246039524215;0.001620825541529453;-0.0003085826092437531;0.0014960226567366313;0.0006811324080390813;0.0020266989897439;0.001550221033683279;0.0012829360456795768;-0.002742100014608361;-0.0056933350426784405;0.006266434037560423;0.003337921793967392;0.002538870466484388;0.0018078145020252632;0.003290041041876782;-6.368376549868477e-05;-4.3075704217499185e-05;0.0017660913458599828;0.0015736286941497133;0.0;0.0;0.00025874644443530287;0.0021742299461809844;0.0;0.0013628824942598131;0.0;0.002001095369801863;-0.0006149692125977317;0.0;0.001283432350013634;0.000824634545669766;-0.0017957392328572007
